"cohort","life_stage","policy","i","weight","choice","pension_class","formal","wage","solidarity_eligible","consumption_young","consumption_old","experienced_utility","baseline_utility","welfare_cev"
-1,"old_at_reform","Fully funded system",0.66,0.0120961583990884,"capitalization","funded_only",TRUE,1.17031596737122,FALSE,NA,1.63133076833426,-0.117030701109955,-0.139444862491056,0.123919331119231
-1,"old_at_reform","Fully funded system",0.67,0.0112383185264294,"capitalization","funded_only",TRUE,1.22589816337529,FALSE,NA,1.70880808987905,-0.109162358665824,-0.130069545418286,0.123919331119231
-1,"old_at_reform","Fully funded system",0.68,0.0104028874355191,"capitalization","funded_only",TRUE,1.28412014265052,FALSE,NA,1.78996506699725,-0.101823029653476,-0.121324560425485,0.123919331119232
-1,"old_at_reform","Fully funded system",0.69,0.00959412012165592,"capitalization","funded_only",TRUE,1.34510727728041,FALSE,NA,1.87497645876502,-0.0949771468345761,-0.113167528302654,0.123919331119231
-1,"old_at_reform","Fully funded system",0.7,0.00881566532576298,"capitalization","funded_only",TRUE,1.4089908936855,FALSE,NA,1.96402532414809,-0.0885915342681879,-0.10555891912749,0.123919331119232
-1,"old_at_reform","Fully funded system",0.71,0.00807056105809019,"capitalization","funded_only",TRUE,1.47590855541466,FALSE,NA,2.05730341619101,-0.0826352465363207,-0.0984618606988039,0.123919331119232
-1,"old_at_reform","Fully funded system",0.72,0.00736124124713052,"capitalization","funded_only",TRUE,1.546004359367,FALSE,NA,2.15501159492793,-0.07707941877885,-0.0918419598495677,0.123919331119231
-1,"old_at_reform","Fully funded system",0.73,0.00668955247216793,"capitalization","funded_only",TRUE,1.61942924608242,FALSE,NA,2.25736025990375,-0.0718971268110633,-0.0856671357736395,0.123919331119232
-1,"old_at_reform","Fully funded system",0.74,0.00605677957576838,"capitalization","funded_only",TRUE,1.69634132476888,FALSE,NA,2.36456980323724,-0.0670632566459428,-0.0799074645584637,0.123919331119231
-1,"old_at_reform","Fully funded system",0.75,0.00546367883789977,"capitalization","funded_only",TRUE,1.77690621376625,FALSE,NA,2.47687108420161,-0.0625543827888757,-0.0745350341703255,0.123919331119232
-1,"old_at_reform","Fully funded system",0.76,0.0049105173257538,"capitalization","funded_only",TRUE,1.86129739717995,FALSE,NA,2.59450592634441,-0.0583486547149946,-0.0695238091894027,0.123919331119232
-1,"old_at_reform","Fully funded system",0.77,0.00439711701067287,"payg","payg_only",TRUE,1.94969659845232,FALSE,NA,2.62400985694095,-0.0573673323078333,-0.0643791733456763,0.079909000220806
-1,"old_at_reform","Fully funded system",0.78,0.00392290226240524,"payg","payg_only",TRUE,2.04229417167613,FALSE,NA,2.76882470309116,-0.0529260711683924,-0.0593950698626137,0.0799090002208063
-1,"old_at_reform","Fully funded system",0.79,0.00348694938664893,"payg","payg_only",TRUE,2.13928951149282,FALSE,NA,2.91881537641977,-0.0488993301301154,-0.0548761520588312,0.0799090002208063
-1,"old_at_reform","Fully funded system",0.8,0.00308803695908519,"payg","payg_only",TRUE,2.24089148245826,FALSE,NA,3.07433616940859,-0.0452361688172103,-0.0507652532655733,0.0799090002208063
-1,"old_at_reform","Fully funded system",0.81,0.00272469582188591,"payg","payg_only",TRUE,2.34731886880045,FALSE,NA,3.23575921459333,-0.0418936840511386,-0.0470142263744235,0.0799090002208065
-1,"old_at_reform","Fully funded system",0.82,0.0023952577407798,"payg","payg_only",TRUE,2.45880084553771,FALSE,NA,3.40347308552788,-0.0388355416817498,-0.0435822962184563,0.0799090002208058
-1,"old_at_reform","Fully funded system",0.83,0.00209790186595431,"payg","payg_only",TRUE,2.57557747197188,FALSE,NA,3.57788189126847,-0.0360307952644011,-0.0404347338597216,0.0799090002208063
-1,"old_at_reform","Fully funded system",0.84,0.00183069829236669,"payg","payg_only",TRUE,2.69790020861911,FALSE,NA,3.75940479806521,-0.0334529337857008,-0.0375417879212938,0.0799090002208063
-1,"old_at_reform","Fully funded system",0.85,0.00159164816888775,"payg","payg_only",TRUE,2.82603245869148,FALSE,NA,3.94847591399024,-0.0310791124831369,-0.0348778213922357,0.0799090002208063
-1,"old_at_reform","Fully funded system",0.86,0.00137871995615396,"payg","payg_only",TRUE,2.96025013529524,FALSE,NA,4.14554447757282,-0.0288895301980375,-0.0324206128762353,0.079909000220806
-1,"old_at_reform","Fully funded system",0.87,0.00118988157581876,"payg","payg_only",TRUE,3.10084225556738,FALSE,NA,4.35107529853595,-0.0268669241521305,-0.0301507896161831,0.079909000220806
-1,"old_at_reform","Fully funded system",0.88,0.0010231283256207,"payg","payg_only",TRUE,3.24811156302952,FALSE,NA,4.56554940632627,-0.0249961589490699,-0.0280513662605593,0.0799090002208063
-1,"old_at_reform","Fully funded system",0.89,0.000876506552691064,"payg","payg_only",TRUE,3.40237517949963,FALSE,NA,4.78946486959436,-0.0232638912945635,-0.0261073686032838,0.0799090002208063
-1,"old_at_reform","Fully funded system",0.9,0.000748133179985062,"payg","payg_only",TRUE,3.56396528796505,FALSE,NA,5.02333775669911,-0.0216582956563702,-0.0243055257119386,0.0799090002208063
-1,"old_at_reform","Fully funded system",0.91,0.000636211266591,"payg","payg_only",TRUE,3.73322984788756,FALSE,NA,5.2677032134705,-0.0201688390494349,-0.0226340171855493,0.0799090002208063
