"i","choice","formal","wage","labor_taxes","voluntary_saving","consumption_young","consumption_old","decision_utility","experienced_utility","funded_contribution","funded_public_contribution","payg_contribution","payg_notional_contribution","funded_benefit","payg_benefit","eligibility_probability","eligible_payg_benefit","refund_benefit","utility_informal","utility_capitalization","utility_payg","utility_difference_formal_informal","utility_difference_payg_capitalization"
0.61,"capitalization",TRUE,0.923953681904568,0.263326799342802,0,0.552309150089909,1.17697181113883,-1.65806777900111,-1.7387662149708,0.106254673419025,0.0415779156857055,0,0,0.844678258539602,0,0,0,0,-2.39161313399257,-1.65806777900111,-1.68583065361568,0.733545354991461,-0.0277628746145737
0.612,"capitalization",TRUE,0.932567880132427,0.265781845837742,0,0.557458434729511,1.18794494614366,-1.63514737165177,-1.71473026756435,0.107245306215229,0.0419655546059592,0,0,0.852553356718576,0,0,0,0,-2.37089634841506,-1.63514737165177,-1.66161924637345,0.735748976763287,-0.0264718747216779
0.614,"capitalization",TRUE,0.941262390190374,0.268259781204257,0,0.562655727142107,1.19902038580074,-1.61254380603816,-1.69102658263388,0.108245174871893,0.0423568075585668,0,0,0.860501875955452,0,0,0,0,-2.35035901711406,-1.61254380603816,-1.63778206536784,0.737815211075896,-0.0252382593296809
0.616,"capitalization",TRUE,0.950037960841075,0.270760818839706,0,0.567901474913415,1.21019908391604,-1.59025270227803,-1.66765056712751,0.109254365496724,0.0427517082378484,0,0,0.868524500768902,0,0,0,0,-2.32999958560916,-1.59025270227803,-1.61431224817697,0.739746883331134,-0.0240595458989423
0.618,"capitalization",TRUE,0.958895347828058,0.273285174130997,0,0.573196129802082,1.22148200318807,-1.5682697410347,-1.64459769148576,0.110272965000227,0.0431502906522626,0,0,0.876621922059495,0,0,0,0,-2.30981651288528,-1.5682697410347,-1.59120309543168,0.741546771850586,-0.0229333543969796
0.62,"capitalization",TRUE,0.967835313940793,0.275833064473126,0,0.578540147778588,1.23287011529076,-1.54659066268013,-1.62186348876375,0.111301061103191,0.0435525891273357,0,0,0.884794837169203,0,0,0,0,-2.28980827127601,-1.54659066268013,-1.56844806619668,0.743217608595879,-0.021857403516554
0.622,"capitalization",TRUE,0.976858629080382,0.278404709287909,0,0.583933989064514,1.24436440095715,-1.52521126646952,-1.59944355376575,0.112338742344244,0.0439586383086172,0,0,0.893043949941448,0,0,0,0,-2.26997334634797,-1.52521126646952,-1.54604077346284,0.744762079878457,-0.0208295069933193
0.624,"capitalization",TRUE,0.985966070325865,0.281000330042872,0,0.589378118172174,1.25596585006382,-1.50412740972734,-1.57733354219152,0.113386098087474,0.0443684731646639,0,0,0.901369970781723,0,0,0,0,-2.25031023678625,-1.50412740972734,-1.52397497975127,0.746182827058908,-0.0198475700239356
0.626,"capitalization",TRUE,0.995158422001139,0.283620150270325,0,0.594873003944622,1.26767546171618,-1.48333500704461,-1.55552916979452,0.114443218530131,0.0447821289900512,0,0,0.909773616718767,0,0,0,0,-2.23081745428068,-1.48333500704461,-1.50224459282977,0.74748244723607,-0.0189095857851618
0.628,"capitalization",TRUE,1.0044364757425,0.286264395586613,0,0.600419119596023,1.27949424433449,-1.46283002948725,-1.5340262115518,0.115510194710388,0.0451996414084126,0,0,0.918255611466315,0,0,0,0,-2.21149352341325,-1.46283002948725,-1.48084366154135,0.748663493925998,-0.0180136320541022
0.63,"capitalization",TRUE,1.01380103056684,0.288933293711548,0,0.606016942752414,1.2914232157407,-1.44260850381543,-1.51282050084526,0.116587118515186,0.0456210463755076,0,0,0.926816685485427,0,0,0,0,-2.19233698154641,-1.44260850381543,-1.45976637174487,0.749728477730982,-0.0171578679294384
0.632,"capitalization",TRUE,1.0232528929404,0.291627074488014,0,0.611666955492825,1.30346340324612,-1.42266651171364,-1.49190792865434,0.117674082688146,0.046046380182318,0,0,0.935457576047389,0,0,0,0,-2.17334637871236,-1.42266651171364,-1.43900704236685,0.75067986699872,-0.0163405306532065
0.634,"capitalization",TRUE,1.03279287684831,0.294345969901767,0,0.617369644390807,1.31561584373986,-1.40300018903147,-1.47128444275977,0.118771180837555,0.0464756794581738,0,0,0.944179027297212,0,0,0,0,-2.1545202775033,-1.40300018903147,-1.41856012156388,0.751520088471831,-0.0155599325324034
0.636,"capitalization",TRUE,1.0424218038646,0.29709021410141,0,0.623125500556327,1.32788158377818,-1.38360572503485,-1.45094604695841,0.119878507444429,0.0469089811739069,0,0,0.952981790317713,0,0,0,0,-2.13585725296266,-1.38360572503485,-1.39842018299433,0.752251527927807,-0.0148144579594758
0.638,"capitalization",TRUE,1.05214050322301,0.299860043418559,0,0.628935019678067,1.34026167967456,-1.36447936166762,-1.4308888002889,0.120996157870647,0.0473463226450356,0,0,0.961866623194201,0,0,0,0,-2.11735589247718,-1.36447936166762,-1.37858192219815,0.752876530809559,-0.0141025605305318
0.64,"capitalization",TRUE,1.0619498118884,0.302655696388194,0,0.634798702066108,1.3527571975907,-1.34561739282336,-1.41110881626799,0.122124228367166,0.047787741534978,0,0,0.970834291079757,0,0,0,0,-2.09901479567006,-1.34561739282336,-1.35904015308329,0.753397402846699,-0.0134227602599295
0.642,"capitalization",TRUE,1.07185057462879,0.305477413769205,0,0.64071705269502,1.36536921362833,-1.32701616362726,-1.3916022621375,0.123262816082311,0.0482332758582955,0,0,0.979885566261134,0,0,0,0,-2.08083257429493,-1.32701616362726,-1.33978980451699,0.753816410667667,-0.0127736408897321
0.644,"capitalization",TRUE,1.08184364408814,0.308325438565121,0,0.646690581247347,1.37809881392189,-1.30867206972791,-1.37236535812163,0.124412019070136,0.0486829639839664,0,0,0.989021228225262,0,0,0,0,-2.06280785213077,-1.30867206972791,-1.32082591702028,0.754135782402861,-0.012153847292375
0.646,"capitalization",TRUE,1.09192988085979,0.31120001604504,0,0.652719802157503,1.39094709473206,-1.29058155659886,-1.35339437669455,0.125571936298876,0.0491368446386906,0,0,0.998242063726379,0,0,0,0,-2.04493926487775,-1.29058155659886,-1.30214363956363,0.754357708278889,-0.0115620829647656
0.648,"capitalization",TRUE,1.10211015356054,0.314101393764754,0,0.658805234656072,1.40391516254017,-1.27274111884992,-1.33468564185813,0.126742667659462,0.0495949569102243,0,0,1.00754886685378,0,0,0,0,-2.02722546005398,-1.27274111884992,-1.28373822646186,0.754484341204058,-0.0109971076119313
0.65,"capitalization",TRUE,1.11238533890548,0.317029821588061,0,0.664947402814524,1.41700413414348,-1.25514729954788,-1.31623552842964,0.12792431397413,0.0500573402507465,0,0,1.01694243910022,0,0,0,0,-2.00966509689311,-1.25514729954788,-1.26560503436612,0.754517797345236,-0.0104577348182422
0.652,"capitalization",TRUE,1.12275632178348,0.319985551708291,0,0.671146835590351,1.43021513675136,-1.23779668954665,-1.29804046133929,0.1291169770051,0.0505240344802565,0,0,1.02642358943091,0,0,0,0,-1.99225684624287,-1.23779668954665,-1.2477395193508,0.754460156696229,-0.00994282980415973
0.654,"capitalization",TRUE,1.1332239953334,0.322968838670019,0,0.677404066872614,1.4435493080824,-1.2206859268267,-1.2800969149375,0.130320759463341,0.0509950797900029,0,0,1.03599313435321,0,0,0,0,-1.97499939046446,-1.2206859268267,-1.23013723409311,0.75431346363776,-0.00945130726640397
0.656,"capitalization",TRUE,1.14378926102101,0.325979939390988,0,0.683719635527929,1.45700779646234,-1.20381169584362,-1.26240141231174,0.131535765017416,0.0514705167459455,0,0,1.04565189798693,0,0,0,0,-1.95789142333281,-1.20381169584362,-1.212793825143,0.754079727489191,-0.00898212929938436
0.658,"capitalization",TRUE,1.15445302871662,0.329019113184236,0,0.690094085446865,1.47059176092297,-1.18717072688561,-1.24495052461281,0.132762098302411,0.0519503862922478,0,0,1.05540071213531,0,0,0,0,-1.94093164993772,-1.18717072688561,-1.19570503028131,0.753760923052109,-0.0085343033957046
0.66,"capitalization",TRUE,1.16521621677343,0.332086621780426,0,0.696527965590791,1.48430237130199,-1.17075979543996,-1.22774087039042,0.133999864928944,0.0524347297548041,0,0,1.06524041635665,0,0,0,0,-1.92411878658584,-1.17075979543996,-1.17886667596349,0.753358991145883,-0.00810688052353337
0.662,"capitalization",TRUE,1.17607975210662,0.335182729350386,0,0.703021830039146,1.49814080834368,-1.15457572156822,-1.21076911493798,0.135249171492261,0.0529235888447978,0,0,1.07517185803661,0,0,0,0,-1.90745156070353,-1.15457572156822,-1.16227467484683,0.752875839135313,-0.00769895327860759
0.664,"capitalization",TRUE,1.18704457027319,0.338307702527859,0,0.70957623803716,1.51210826380066,-1.13861536929001,-1.19403196964643,0.136510125581417,0.0534170056622935,0,0,1.08519589246121,0,0,0,0,-1.89092871074049,-1.13861536929001,-1.14592502339865,0.752313341450482,-0.00730965410864037
0.666,"capitalization",TRUE,1.19811161555252,0.341461810432467,0,0.716191754044014,1.52620594053649,-1.1228756459754,-1.17752619136702,0.137782835788539,0.0539150226998632,0,0,1.09531338289044,0,0,0,0,-1.87454898607433,-1.1228756459754,-1.12981379958331,0.751673340098928,-0.00693815360790806
0.668,"capitalization",TRUE,1.20928184102767,0.344645324692885,0,0.722868947781449,1.54043505262922,-1.10735350174562,-1.16124858178286,0.139067411718182,0.054417682846245,0,0,1.10552520063264,0,0,0,0,-1.85831114691587,-1.10735350174562,-1.11393716062542,0.750957645170241,-0.00658365887979229
0.67,"capitalization",TRUE,1.22055620866749,0.347858519470236,0,0.729608394282835,1.55479682547604,-1.0920459288821,-1.14519598678923,0.140363963996762,0.0549250293900372,0,0,1.11583222511953,0,0,0,0,-1.8422139642153,-1.0920459288821,-1.09829134084718,0.7501680353332,-0.00624541196508099
0.672,"capitalization",TRUE,1.23193568940947,0.351101671481698,0,0.736410673942684,1.56929249589871,-1.07694996124364,-1.12936529588234,0.141672604282088,0.0554371060234259,0,0,1.12623534398194,0,0,0,0,-1.82625621956918,-1.07694996124364,-1.08287264957749,0.749306258325539,-0.00592268833384701
0.674,"capitalization",TRUE,1.24342126324329,0.354375060024337,0,0.743276372566643,1.58392331225013,-1.06206267369173,-1.11375344155668,0.142993445272978,0.055953956845948,0,0,1.13673545312625,0,0,0,0,-1.81043670512821,-1.06206267369173,-1.06767746913048,0.748374031436483,-0.00561479543875643
0.676,"capitalization",TRUE,1.2550139192953,0.357678966999162,0,0.750206081421935,1.59869053452184,-1.04738118152365,-1.0983573987106,0.14432660071896,0.0564756263682887,0,0,1.14733345681154,0,0,0,0,-1.79475422350578,-1.04738118152365,-1.05270225285134,0.747373041982127,-0.005321071327683
0.678,"capitalization",TRUE,1.26671465591367,0.361013676935395,0,0.757200397288281,1.61359543445252,-1.0329026399136,-1.08317418406013,0.145672185430072,0.0570021595161151,0,0,1.15803026772749,0,0,0,0,-1.77920758768737,-1.0329026399136,-1.03794352322715,0.74630494777377,-0.00504088331354957
0.68,"capitalization",TRUE,1.27852448075433,0.364379477014984,0,0.764259922509297,1.62863929563752,-1.01862424336139,-1.06820085556092,0.147030315286748,0.0575336016339448,0,0,1.16882680707295,0,0,0,0,-1.7637956209407,-1.01862424336139,-1.02339787006074,0.74517137757931,-0.00477362669935033
0.682,"capitalization",TRUE,1.2904444108678,0.367776657097324,0,0.771385265044361,1.64382341363939,-1.00454322514884,-1.05343451183816,0.148401107249797,0.0580699984890511,0,0,1.17972400463529,0,0,0,0,-1.74851715672664,-1.00454322514884,-1.00906194870519,0.743973931577797,-0.00451872355635263
0.684,"capitalization",TRUE,1.30247547278677,0.371205509744228,0,0.778577038520976,1.65914909609947,-0.990656856803692,-1.03887229162438,0.149784679370478,0.0586113962754045,0,0,1.19072279887046,0,0,0,0,-1.73337103861094,-0.990656856803692,-0.994932478357211,0.742714181807244,-0.00427562155351879
0.686,"capitalization",TRUE,1.31461870261446,0.374666330245121,0,0.785835862287612,1.67461766285047,-0.976962447570896,-1.02451137320504,0.151181150800663,0.0591578416176506,0,0,1.20182413698381,0,0,0,0,-1.71835612017669,-0.976962447570896,-0.981006240407134,0.741393672605793,-0.00404379283623835
0.688,"capitalization",TRUE,1.32687514611391,0.378159416642464,0,0.793162361467044,1.69023044603018,-0.963457343891225,-1.01034897387174,0.1525906418031,0.0597093815751259,0,0,1.21302897501169,0,0,0,0,-1.70347126493755,-0.963457343891225,-0.967280076843729,0.740013921046322,-0.00382273295250446
0.69,"capitalization",TRUE,1.339245858798,0.381685069757429,0,0.800557167010186,1.70598879019615,-0.950138928887104,-0.996382349383039,0.15401327376177,0.0602660636459098,0,0,1.22433827790375,0,0,0,0,-1.68871534625171,-0.950138928887104,-0.953750888711825,0.73857641736461,-0.00361195982472107
0.692,"capitalization",TRUE,1.35173190602035,0.385243593215799,0,0.80802091575043,1.72189405244151,-0.937004621855533,-0.982608793432686,0.15544916919234,0.0608279357709157,0,0,1.23575301960604,0,0,0,0,-1.67408724723666,-0.937004621855533,-0.940415634620907,0.737082625381124,-0.00341101276537414
0.694,"capitalization",TRUE,1.36433436306709,0.388835293474121,0,0.81555425045849,1.73794760251182,-0.924051877768027,-0.969025637125236,0.156898451752715,0.0613950463380191,0,0,1.2472741831449,0,0,0,0,-1.65958586068458,-0.924051877768027,-0.92727132930288,0.735533982916554,-0.00321945153485237
0.696,"capitalization",TRUE,1.37705431524945,0.392460479846093,0,0.823157819897751,1.75415082292305,-0.911278186777468,-0.955630248458892,0.158361246253687,0.0619674441862252,0,0,1.25890276071164,0,0,0,0,-1.64521008897861,-0.911278186777468,-0.914315042217222,0.733931902201143,-0.00303685543975396
0.698,"capitalization",TRUE,1.38989285799722,0.396119464529207,0,0.830832278880149,1.77050510908064,-0.89868107373177,-0.942420031815503,0.15983767866968,0.0625451786098747,0,0,1.27063975374794,0,0,0,0,-1.63095884400973,-0.89868107373177,-0.901543896201835,0.732277770277957,-0.00286282247006531
0.7,"capitalization",TRUE,1.40285109695309,0.399812562631629,0,0.838578288322555,1.78701186939964,-0.886258097694275,-0.929392427457616,0.161327876149605,0.0631282993628888,0,0,1.28248617303209,0,0,0,0,-1.61683104709439,-0.886258097694275,-0.888955066167926,0.730572949400114,-0.0026969684736502
0.702,"capitalization",TRUE,1.41593014806787,0.403540092199343,0,0.846396515303695,1.80367252542605,-0.874006851470771,-0.916544911032472,0.162831967027805,0.0637168566630542,0,0,1.29444303876612,0,0,0,0,-1.60282562889291,-0.874006851470771,-0.876545777837308,0.728818777422138,-0.0025389263665373
0.704,"capitalization",TRUE,1.42913113769661,0.407302374243534,0,0.854287633121599,1.8204885119592,-0.861924961143049,-0.903874993082869,0.16435008083511,0.0643109011963475,0,0,1.30651138066353,0,0,0,0,-1.58894152932849,-0.861924961143049,-0.864313306520593,0.727016568185445,-0.00238834537754429
0.706,"capitalization",TRUE,1.44245520269557,0.411099732768238,0,0.862252321351586,1.83746127717535,-0.850010085608912,-0.891380218564773,0.165882348309991,0.0649104841213007,0,0,1.31869223803811,0,0,0,0,-1.57517769750702,-0.850010085608912,-0.85225497593474,0.725167611898108,-0.00224489032582786
0.708,"capitalization",TRUE,1.45590349052015,0.414932494798241,0,0.870291265904784,1.85459228275236,-0.838259916128544,-0.879058166371614,0.167428901409817,0.0655156570734065,0,0,1.33098665989331,0,0,0,0,-1.56153309163748,-0.838259916128544,-0.840368157058539,0.72327317550894,-0.00210824092999529
0.71,"capitalization",TRUE,1.46947715932367,0.418800990407247,0,0.878405159087206,1.87188300399561,-0.826672175877139,-0.866906448865145,0.168989873322222,0.0661264721695653,0,0,1.34339570501267,0,0,0,0,-1.54800667895316,-0.826672175877139,-0.828650267024604,0.721334503076016,-0.00197809114746539
0.712,"capitalization",TRUE,1.48317737805719,0.422705552746298,0,0.886594699659363,1.88933492996504,-0.815244619503731,-0.854922711412792,0.170565398476576,0.0667429820125734,0,0,1.35592044205098,0,0,0,0,-1.5345974356334,-0.815244619503731,-0.817098768046539,0.719352816129668,-0.00185414854280863
0.714,"capitalization",TRUE,1.49700532657006,0.426646518072469,0,0.894860592896449,1.90694956360337,-0.803975032696104,-0.843104631931393,0.172155612555557,0.0673652396956529,0,0,1.3685619496263,0,0,0,0,-1.52130434672619,-0.803975032696104,-0.805711166379953,0.717329314030083,-0.0017361336838484
0.716,"capitalization",TRUE,1.51096219571166,0.430624225777823,0,0.903203550649072,1.92472842186556,-0.792861231751735,-0.831449920437257,0.173760652506841,0.0679932988070247,0,0,1.38132131641283,0,0,0,0,-1.50812640607127,-0.792861231751735,-0.794485011316081,0.715265174319539,-0.00162377956434656
0.718,"capitalization",TRUE,1.52504918743383,0.434639018418643,0,0.911624291404561,1.94267303584942,-0.781901063154648,-0.819956318602428,0.175380656554891,0.0686272134345225,0,0,1.39419964123472,0,0,0,0,-1.49506261622404,-0.781901063154648,-0.783417894206791,0.713161553069391,-0.00151683105214306
0.72,"capitalization",TRUE,1.53926751489448,0.438691241744928,0,0.920123540348841,1.96078495092749,-0.771092403158142,-0.808621599317096,0.177015764212866,0.0692670381702517,0,0,1.40719803316065,0,0,0,0,-1.48211198837999,-0.771092403158142,-0.772507447519804,0.711019585221852,-0.0014150443616614
0.722,"capitalization",TRUE,1.55361840256201,0.442781244730172,0,0.928702029428885,1.97906572688011,-0.760433157373262,-0.797443566258046,0.178666116294631,0.0699128281152902,0,0,1.42031761159938,0,0,0,0,-1.46927354229993,-0.760433157373262,-0.761751343922997,0.708840384926672,-0.00131818654973526
0.724,"capitalization",TRUE,1.56810308632075,0.446909379601415,0,0.937360497415749,1.99751693802975,-0.749921260362973,-0.786420053463078,0.180331854926887,0.070564638884434,0,0,1.43355950639612,0,0,0,0,-1.45654630623574,-0.749921260362973,-0.751147295396723,0.70662504587277,-0.00122603503374974
0.726,"capitalization",TRUE,1.58272281357747,0.45107600186958,0,0.946099689968194,2.0161401733766,-0.739554675241945,-0.775548924911313,0.182013123561409,0.0712225266109863,0,0,1.44692485792984,0,0,0,0,-1.44392931685685,-0.739554675241945,-0.74069305237308,0.704374641614905,-0.00113837713113485
0.728,"capitalization",TRUE,1.59747884336872,0.455281470360084,0,0.954920359696901,2.03493703673539,-0.729331393281865,-0.764828074109292,0.183710066987402,0.0718865479515922,0,0,1.46041481721149,0,0,0,0,-1.43142161917731,-0.729331393281865,-0.730386402901149,0.702090225895441,-0.00105500961928351
0.73,"capitalization",TRUE,1.61237244646928,0.459526147243744,0,0.963823266229285,2.05390914687355,-0.719249433522203,-0.754255423682809,0.185422831343967,0.0725567600911175,0,0,1.47403054598312,0,0,0,0,-1.4190222664835,-0.719249433522203,-0.720225171837209,0.699772832961296,-0.000975738315005303
0.732,"capitalization",TRUE,1.62740490550163,0.463810398067966,0,0.972809176274913,2.07305813765057,-0.709306842386369,-0.743828924974371,0.187151564132688,0.0732332207475736,0,0,1.48777321681793,0,0,0,0,-1.40673032026251,-0.709306842386369,-0.710207220059032,0.697423477876138,-0.000900377672663044
0.734,"capitalization",TRUE,1.6425775150464,0.468134591788223,0,0.981878863691537,2.09238565815873,-0.699501693303162,-0.733546557646237,0.188896414230336,0.0739159881770878,0,0,1.50164401322122,0,0,0,0,-1.39454485013105,-0.699501693303162,-0.700330443703338,0.695043156827889,-0.000828750400176492
0.736,"capitalization",TRUE,1.6578915817538,0.472499100799832,0,0.99103310955173,2.11189337286512,-0.689832086333464,-0.723406329288935,0.190657531901687,0.0746051211789208,0,0,1.51564412973236,0,0,0,0,-1.38246493376508,-0.689832086333464,-0.690592773425569,0.692632847431616,-0.000760687092105194
0.738,"capitalization",TRUE,1.67334842445622,0.476904300970024,0,1.00027270221016,2.13158296175497,-0.68029614780209,-0.713406275035193,0.192435068812466,0.0753006791005301,0,0,1.52977477202765,0,0,0,0,-1.37048965682995,-0.68029614780209,-0.680992173681155,0.690193509027864,-0.00069602587906481
0.74,"capitalization",TRUE,1.68894937428179,0.481350571670311,0,1.00959843737146,2.15145612047634,-0.670892029934724,-0.703544457179212,0.194229178042406,0.0760027218426806,0,0,1.54403715702412,0,0,0,0,-1.35861811291125,-0.670892029934724,-0.671526642027475,0.687726082976526,-0.000634612092751841
0.742,"capitalization",TRUE,1.70469577476898,0.48583829580916,0,1.0190111181588,2.17151456048615,-0.661617910499877,-0.693818964801192,0.196040014098433,0.0767113098646042,0,0,1.55843251298435,0,0,0,0,-1.34684940344614,-0.661617910499877,-0.662194208445767,0.68523149294626,-0.00057629794589098
0.744,"capitalization",TRUE,1.72058898198234,0.490367859864967,0,1.028511555183,2.19176000919755,-0.652471992455796,-0.684227913397057,0.197867732927969,0.0774265041892053,0,0,1.57296207962228,0,0,0,0,-1.33518263765538,-0.652471992455796,-0.65299293468224,0.682710645199581,-0.000520942226444165
0.746,"capitalization",TRUE,1.73663036462927,0.494939653919341,0,1.03810056661237,2.21219421012871,-0.643452503602252,-0.674769444513297,0.199712491932366,0.078148366408317,0,0,1.5876271082099,0,0,0,0,-1.3236169324759,-0.643452503602252,-0.643920913607699,0.680164428873647,-0.000468410005447395
0.748,"capitalization",TRUE,1.75282130417788,0.499554071690696,0,1.04777897824316,2.23281892305295,-0.63455769623714,-0.665441725386852,0.201574449980456,0.0788769586880046,0,0,1.60242886168509,0,0,0,0,-1.31215141249396,-0.63455769623714,-0.634976268595014,0.677593716256817,-0.000418572357874569
0.75,"capitalization",TRUE,1.769163194976,0.50421151056816,0,1.05754762357066,2.25363592415028,-0.625785846817827,-0.656242948589982,0.20345376742224,0.0796123437739199,0,0,1.61736861476032,0,0,0,0,-1.30078520987887,-0.625785846817827,-0.626157152913772,0.674999363061041,-0.000371306095945156
0.752,"capitalization",TRUE,1.78565744437121,0.508912371645795,0,1.06740734386104,2.27464700616041,-0.617135255627184,-0.647171331680042,0.205350606102689,0.0803545849967044,0,0,1.63244765403244,0,0,0,0,-1.28951746431733,-0.617135255627184,-0.617461749141509,0.672382208690145,-0.00032649351432501
0.754,"capitalization",TRUE,1.80230547283207,0.513657059757141,0,1.07735898822371,2.29585397853708,-0.608604246444233,-0.638225116854098,0.207265129375688,0.0811037462774433,0,0,1.64766727809352,0,0,0,0,-1.2783473229483,-0.608604246444233,-0.608888268590922,0.669743076504068,-0.000284022146688989
0.756,"capitalization",TRUE,1.81910871407045,0.518445983510079,0,1.08740341368451,2.31725866760393,-0.600191166219346,-0.629402570608318,0.209197502118102,0.0818598921331704,0,0,1.66302879764264,0,0,0,0,-1.26727394029845,-0.600191166219346,-0.600434950752485,0.667082774079105,-0.000243784533139335
0.758,"capitalization",TRUE,1.83606861516498,0.523279555322021,0,1.09754148525951,2.33886291671176,-0.591894384753929,-0.620701983402074,0.211147890743973,0.0826230876824243,0,0,1.67853353559877,0,0,0,0,-1.25629647821816,-0.591894384753929,-0.592100062751925,0.66440209346423,-0.000205677997996534
0.76,"capitalization",TRUE,1.8531866366857,0.528158191455423,0,1.10777407602946,2.3606685863973,-0.583712294384548,-0.612121669326682,0.213116463218855,0.0833933986508563,0,0,1.69418282721472,0,0,0,0,-1.24541410581808,-0.583712294384548,-0.583881898822044,0.661701811433531,-0.000169604437495918
0.762,"capitalization",TRUE,1.87046425281979,0.533082312053641,0,1.11810206721505,2.3826775545434,-0.575643309671407,-0.603659965778726,0.215103389074276,0.0841708913768906,0,0,1.70997802019213,0,0,0,0,-1.23462599940625,-0.575643309671407,-0.57577877978836,0.65898268973484,-0.000135470116952252
0.764,"capitalization",TRUE,1.88790295149861,0.538052341177103,0,1.12852634825273,2.40489171654078,-0.567685867091142,-0.595315233137898,0.21710883942234,0.0849556328174372,0,0,1.72592047479749,0,0,0,0,-1.22393134242574,-0.567685867091142,-0.567789052568106,0.656245475334601,-0.000103185476963752
0.766,"capitalization",TRUE,1.90550423452575,0.543068706839837,0,1.13904781687134,2.42731298545127,-0.559838424733852,-0.587085854449286,0.219132986970461,0.0857476905536585,0,0,1.74201156397934,0,0,0,0,-1.21332932539287,-0.559838424733852,-0.559911089682108,0.653490900659017,-7.26649482556407e-05
0.768,"capitalization",TRUE,1.92326961770642,0.54813184104633,0,1.14966737916944,2.44994329217253,-0.55209946200433,-0.578970235110058,0.221176006036238,0.086547132796789,0,0,1.75825267348648,0,0,0,0,-1.2028191458359,-0.55209946200433,-0.552143288779103,0.650719683831569,-4.38267747736587e-05
0.77,"capitalization",TRUE,1.94120063097799,0.553242179828727,0,1.16038594969329,2.47278458560435,-0.544467479327413,-0.57096680256048,0.223238072562469,0.0873540283940094,0,0,1.77464520198732,0,0,0,0,-1.19240000823432,-0.544467479327413,-0.544484072172072,0.647932528906907,-1.65928446583807e-05
0.772,"payg",TRUE,1.9592988185417,0.558400163284384,0,1.17120445151568,2.49722146216008,-0.536931886386165,-0.563043194032454,0,0,0.313487810966672,0.254708846410421,0,1.79218283384723,0.942133044723639,1.88892523755569,0.217117843397206,-1.18207112395864,-0.536940997857416,-0.536931886386165,0.645139237572471,9.11147125071121e-06
0.774,"payg",TRUE,1.9775657389957,0.563606235613774,0,1.18212381631534,2.5242984414768,-0.529485201717848,-0.555177512169222,0,0,0.316410518239312,0.257083546069441,0,1.81161519027184,0.943747066426833,1.90653605155275,0.21914207489112,-1.17183171121066,-0.52951855919157,-0.529485201717848,0.642346509492816,3.33574737214626e-05
0.776,"payg",TRUE,1.99600296546923,0.568860845158732,0,1.19314498445726,2.55156261190572,-0.522142511804867,-0.547424129818507,0,0,0.319360474475077,0.259480385511,0,1.83118188828489,0.945318682784059,1.9243110545624,0.221185178685333,-1.16168099496437,-0.522198725087431,-0.522142511804867,0.639538483159499,5.62132825648876e-05
0.778,"payg",TRUE,2.01461208575815,0.574164444441072,0,1.20426890507361,2.579016495011,-0.514902333206685,-0.539781339509775,0,0,0.322337933721304,0.261899571148559,0,1.85088473753926,0.946848863601936,1.94225177735047,0.223247330729939,-1.15161820690718,-0.514980077184196,-0.514902333206685,0.636715873700494,7.77439775113686e-05
0.78,"payg",TRUE,2.03339470246161,0.579517490201558,0,1.21549653614551,2.60666264345438,-0.507763204995042,-0.532247464158902,0,0,0.325343152393857,0.264341311320009,0,1.87072557000566,0.948338564533915,1.96035976495437,0.225328708615445,-1.14164258538188,-0.50786121672786,-0.507763204995042,0.633879380386833,9.80117328179819e-05
0.782,"payg",TRUE,2.05235243312011,0.584920443439233,0,1.22682884458553,2.63450364026294,-0.500723688354298,-0.524820856348983,0,0,0.328376389299218,0.266805816305615,0,1.8907062394471,0.949788726809734,1.97863657681622,0.227429491588072,-1.1317533753289,-0.500840764300189,-0.500723688354298,0.6310296869746,0.000117075945890943
0.784,"payg",TRUE,2.07148691035482,0.590373769451125,0,1.23826680632094,2.66254209813413,-0.493782366191232,-0.517499897634419,0,0,0.331437905656772,0.269293298346127,0,1.91082862092016,0.9512002770012,1.99708378691712,0.229549860565186,-1.12194982822921,-0.493917359551421,-0.493782366191232,0.628167462037983,0.000134993360189295
0.786,"payg",TRUE,2.09079978200812,0.595877937872314,0,1.24981140637777,2.69078065877785,-0.486937842754017,-0.510282997867345,0,0,0.334527965121299,0.271803971661055,0,1.9310946103028,0.952574126822433,2.01570298391267,0.231689998150882,-1.11223120204767,-0.487089660936683,-0.486937842754017,0.625293359293651,0.000151818182666186
0.788,"payg",TRUE,2.11029271128554,0.60143342271638,0,1.26146363896565,2.71922199229482,-0.480188743260037,-0.503168594545522,0,0,0.337646833805687,0.274338052467121,0,1.95150612384824,0.95391117296272,2.03449577126985,0.233850088651707,-1.1025967611768,-0.48035634545603,-0.480188743260037,0.622408017916763,0.000167602195993544
0.79,"payg",TRUE,2.12996737689903,0.607040702416224,0,1.2732245075634,2.74786879659069,-0.473533713532292,-0.496155152180848,0,0,0.340794780303845,0.276895758996874,0,1.97206509776448,0.955212296950213,2.05346376740504,0.236030318092533,-1.09304577638118,-0.473716108398095,-0.473533713532292,0.619512062848891,0.000182394865802959
